OCCUR_DATE,Day,Month,Year,Max,Avg,Min,Round Temp,Temp Normalized
02/13/2015,13,2,2015,21,15.8,9,16,0.001088929
02/14/2015,14,2,2015,32,26.3,17,26,0.00707804
02/15/2015,15,2,2015,25,16,5,16,0.000725953
02/16/2015,16,2,2015,21,13.4,4,13,0.000181488
02/17/2015,17,2,2015,28,19,14,19,0.001814882
02/18/2015,18,2,2015,30,25.6,19,26,0.006715064
02/19/2015,19,2,2015,25,18.2,10,18,0.001633394
02/20/2015,20,2,2015,20,11.8,3,12,0.000362976
02/21/2015,21,2,2015,32,25.6,15,26,0.006715064
02/22/2015,22,2,2015,41,35.1,32,35,0.015063521
02/23/2015,23,2,2015,38,22.5,9,23,0.003629764
02/24/2015,24,2,2015,24,15.3,6,15,0.001088929
02/25/2015,25,2,2015,37,30.3,21,30,0.009800363
02/26/2015,26,2,2015,29,24.6,22,25,0.003811252
02/27/2015,27,2,2015,30,23.8,19,24,0.003085299
02/28/2015,28,2,2015,29,22.8,15,23,0.003629764
03/01/2015,1,3,2015,30,26.8,24,27,0.00707804
03/02/2015,2,3,2015,38,32.7,28,33,0.010344828
03/03/2015,3,3,2015,36,30.4,24,30,0.009800363
03/04/2015,4,3,2015,47,40.5,36,41,0.019600726
03/05/2015,5,3,2015,40,28.5,21,29,0.006896552
03/06/2015,6,3,2015,27,21.2,15,21,0.00199637
03/07/2015,7,3,2015,38,30.2,21,30,0.009800363
03/08/2015,8,3,2015,48,41.6,35,42,0.01814882
03/09/2015,9,3,2015,53,45.6,37,46,0.017604356
03/10/2015,10,3,2015,50,38.6,33,39,0.017967332
03/11/2015,11,3,2015,58,48.7,37,49,0.014700544
03/12/2015,12,3,2015,47,42.9,38,43,0.018330309
03/13/2015,13,3,2015,43,37.1,31,37,0.01415608
03/14/2015,14,3,2015,52,45.6,38,46,0.017604356
03/15/2015,15,3,2015,47,42.4,37,42,0.018330309
03/16/2015,16,3,2015,51,41.5,36,42,0.01814882
03/17/2015,17,3,2015,54,46.3,35,46,0.020145191
03/18/2015,18,3,2015,37,32.9,29,33,0.010344828
03/19/2015,19,3,2015,42,34.9,29,35,0.014337568
03/20/2015,20,3,2015,37,31.9,30,32,0.009255898
03/21/2015,21,3,2015,48,35.5,29,36,0.015063521
03/22/2015,22,3,2015,44,36.8,29,37,0.013974592
03/23/2015,23,3,2015,37,30.6,24,31,0.009800363
03/24/2015,24,3,2015,44,34.8,26,35,0.014337568
03/25/2015,25,3,2015,47,39.9,32,40,0.020326679
03/26/2015,26,3,2015,57,46.8,37,47,0.020145191
03/27/2015,27,3,2015,46,42.8,39,43,0.018330309
03/28/2015,28,3,2015,41,34.9,29,35,0.014337568
03/29/2015,29,3,2015,46,35.4,27,35,0.015063521
03/30/2015,30,3,2015,53,43.1,34,43,0.015426497
03/31/2015,31,3,2015,46,39.8,36,40,0.020326679
04/01/2015,1,4,2015,51,41.6,34,42,0.01814882
04/02/2015,2,4,2015,62,52.2,39,52,0.019419238
04/03/2015,3,4,2015,63,58.9,54,59,0.015426497
04/04/2015,4,4,2015,59,50.9,44,51,0.017967332
04/05/2015,5,4,2015,61,50.6,43,51,0.017967332
04/06/2015,6,4,2015,60,47.5,40,48,0.018693285
04/07/2015,7,4,2015,56,47.6,42,48,0.018693285
04/08/2015,8,4,2015,45,41.5,37,42,0.01814882
04/09/2015,9,4,2015,44,39.2,37,39,0.020326679
04/10/2015,10,4,2015,57,44.8,39,45,0.020689655
04/11/2015,11,4,2015,56,53.7,46,54,0.015789474
04/12/2015,12,4,2015,65,51.8,44,52,0.019056261
04/13/2015,13,4,2015,64,57.2,48,57,0.015426497
04/14/2015,14,4,2015,65,59,54,59,0.018511797
04/15/2015,15,4,2015,70,59.8,52,60,0.018511797
04/16/2015,16,4,2015,62,55,48,55,0.018874773
04/17/2015,17,4,2015,71,61.8,55,62,0.016333938
04/18/2015,18,4,2015,77,66.6,56,67,0.018330309
04/19/2015,19,4,2015,62,53.8,48,54,0.015789474
04/20/2015,20,4,2015,58,51.3,45,51,0.019056261
04/21/2015,21,4,2015,66,58.1,52,58,0.015426497
04/22/2015,22,4,2015,66,57.4,51,57,0.015426497
04/23/2015,23,4,2015,49,45.5,42,46,0.017604356
04/24/2015,24,4,2015,50,43,39,43,0.015426497
04/25/2015,25,4,2015,59,48,39,48,0.014700544
04/26/2015,26,4,2015,60,52.8,45,53,0.019419238
04/27/2015,27,4,2015,60,53.8,49,54,0.015789474
04/28/2015,28,4,2015,68,59,51,59,0.018511797
04/29/2015,29,4,2015,75,61.4,48,61,0.016333938
04/30/2015,30,4,2015,63,52.9,47,53,0.019419238
05/01/2015,1,5,2015,59,52.1,48,52,0.019419238
05/02/2015,2,5,2015,68,54.6,48,55,0.014700544
05/03/2015,3,5,2015,75,61.8,51,62,0.016333938
05/04/2015,4,5,2015,82,69,54,69,0.014700544
05/05/2015,5,5,2015,80,71.7,66,72,0.016878403
05/06/2015,6,5,2015,69,64,59,64,0.014700544
05/07/2015,7,5,2015,75,63.7,52,64,0.01615245
05/08/2015,8,5,2015,78,61.5,55,62,0.016333938
05/09/2015,9,5,2015,64,56.9,53,57,0.014882033
05/10/2015,10,5,2015,81,69.4,57,69,0.014700544
05/11/2015,11,5,2015,81,73.1,68,73,0.023411978
05/12/2015,12,5,2015,86,74.9,64,75,0.023956443
05/13/2015,13,5,2015,67,61,54,61,0.016333938
05/14/2015,14,5,2015,71,60.8,52,61,0.016878403
05/15/2015,15,5,2015,74,63.5,56,64,0.01615245
05/16/2015,16,5,2015,74,65.1,59,65,0.017604356
05/17/2015,17,5,2015,82,72.2,61,72,0.020326679
05/18/2015,18,5,2015,70,60.5,55,61,0.016878403
05/19/2015,19,5,2015,80,61.7,55,62,0.016333938
05/20/2015,20,5,2015,67,59.3,55,59,0.018511797
05/21/2015,21,5,2015,61,56.5,54,57,0.014882033
05/22/2015,22,5,2015,74,64.1,55,64,0.014700544
05/23/2015,23,5,2015,68,58.1,50,58,0.015426497
05/24/2015,24,5,2015,79,67.5,56,68,0.014519056
05/25/2015,25,5,2015,83,73.5,65,74,0.023411978
05/26/2015,26,5,2015,85,75.3,67,75,0.023593466
05/27/2015,27,5,2015,81,72.6,67,73,0.020326679
05/28/2015,28,5,2015,82,73.8,67,74,0.023411978
05/29/2015,29,5,2015,81,71.6,65,72,0.016878403
05/30/2015,30,5,2015,82,73.9,66,74,0.023411978
05/31/2015,31,5,2015,84,70.3,57,70,0.017241379
06/01/2015,1,6,2015,57,55.1,51,55,0.018874773
06/02/2015,2,6,2015,55,52.2,50,52,0.019419238
06/03/2015,3,6,2015,67,58.4,53,58,0.015426497
06/04/2015,4,6,2015,65,58.1,54,58,0.015426497
06/05/2015,5,6,2015,68,60.1,55,60,0.016878403
06/06/2015,6,6,2015,74,65.8,59,66,0.017604356
06/07/2015,7,6,2015,71,64.4,57,64,0.014700544
06/08/2015,8,6,2015,77,69,62,69,0.014700544
06/09/2015,9,6,2015,85,73.3,66,73,0.023411978
06/10/2015,10,6,2015,81,74.6,67,75,0.023956443
06/11/2015,11,6,2015,91,82.4,72,82,0.011615245
06/12/2015,12,6,2015,87,79.7,72,80,0.015789474
06/13/2015,13,6,2015,83,79.3,73,79,0.015789474
06/14/2015,14,6,2015,86,76.1,68,76,0.026134301
06/15/2015,15,6,2015,79,68,63,68,0.016333938
06/16/2015,16,6,2015,79,69.8,64,70,0.014700544
06/17/2015,17,6,2015,78,72.3,67,72,0.020326679
06/18/2015,18,6,2015,70,66.6,64,67,0.018330309
06/19/2015,19,6,2015,85,74.2,66,74,0.023956443
06/20/2015,20,6,2015,73,66.3,64,66,0.018330309
06/21/2015,21,6,2015,89,76.9,70,77,0.026134301
06/22/2015,22,6,2015,88,80.8,73,81,0.017785844
06/23/2015,23,6,2015,91,83.2,75,83,0.011615245
06/24/2015,24,6,2015,83,76.3,69,76,0.026134301
06/25/2015,25,6,2015,83,76.5,70,77,0.026134301
06/26/2015,26,6,2015,80,74,71,74,0.023956443
06/27/2015,27,6,2015,72,66,60,66,0.018330309
06/28/2015,28,6,2015,74,65.8,62,66,0.017604356
06/29/2015,29,6,2015,77,71.7,64,72,0.016878403
06/30/2015,30,6,2015,81,75.3,68,75,0.023593466
07/01/2015,1,7,2015,84,76.1,71,76,0.026134301
07/02/2015,2,7,2015,81,74.5,71,75,0.023956443
07/03/2015,3,7,2015,81,73.4,67,73,0.023411978
07/04/2015,4,7,2015,75,71.6,69,72,0.016878403
07/05/2015,5,7,2015,84,75.8,70,76,0.023593466
07/06/2015,6,7,2015,82,77.1,72,77,0.022323049
07/07/2015,7,7,2015,87,79.7,75,80,0.015789474
07/08/2015,8,7,2015,88,80.7,76,81,0.017785844
07/09/2015,9,7,2015,79,73.1,68,73,0.023411978
07/10/2015,10,7,2015,83,76.8,72,77,0.026134301
07/11/2015,11,7,2015,85,78.9,72,79,0.020145191
07/12/2015,12,7,2015,89,81.4,74,81,0.013974592
07/13/2015,13,7,2015,84,79.2,75,79,0.015789474
07/14/2015,14,7,2015,81,76,71,76,0.026134301
07/15/2015,15,7,2015,81,75,73,75,0.023593466
07/16/2015,16,7,2015,79,71.5,64,72,0.016878403
07/17/2015,17,7,2015,79,73.8,69,74,0.023411978
07/18/2015,18,7,2015,85,77.2,73,77,0.022323049
07/19/2015,19,7,2015,93,86.4,79,86,0.005263158
07/20/2015,20,7,2015,94,88.6,83,89,0.002359347
07/21/2015,21,7,2015,91,83.6,76,84,0.011615245
07/22/2015,22,7,2015,84,77.1,71,77,0.022323049
07/23/2015,23,7,2015,85,77.2,71,77,0.022323049
07/24/2015,24,7,2015,85,78.4,72,78,0.020145191
07/25/2015,25,7,2015,85,77.7,71,78,0.022323049
07/26/2015,26,7,2015,89,80.5,75,81,0.017785844
07/27/2015,27,7,2015,86,79.5,76,80,0.015789474
07/28/2015,28,7,2015,93,84,76,84,0.007259528
07/29/2015,29,7,2015,94,86.5,79,87,0.005263158
07/30/2015,30,7,2015,86,79.7,75,80,0.015789474
07/31/2015,31,7,2015,90,82.3,75,82,0.011615245
08/01/2015,1,8,2015,90,83,77,83,0.011615245
08/02/2015,2,8,2015,87,80.7,74,81,0.017785844
08/03/2015,3,8,2015,91,84,76,84,0.007259528
08/04/2015,4,8,2015,91,81.1,70,81,0.013974592
08/05/2015,5,8,2015,88,79.5,72,80,0.015789474
08/06/2015,6,8,2015,81,76.2,70,76,0.026134301
08/07/2015,7,8,2015,82,75.4,69,75,0.023593466
08/08/2015,8,8,2015,81,74.5,70,75,0.023956443
08/09/2015,9,8,2015,84,75.4,71,75,0.023593466
08/10/2015,10,8,2015,80,74.6,70,75,0.023956443
08/11/2015,11,8,2015,82,75.5,71,76,0.023593466
08/12/2015,12,8,2015,84,77.3,72,77,0.022323049
08/13/2015,13,8,2015,83,75.9,69,76,0.023593466
08/14/2015,14,8,2015,87,78.9,71,79,0.020145191
08/15/2015,15,8,2015,91,82.2,75,82,0.011615245
08/16/2015,16,8,2015,91,83.2,77,83,0.011615245
08/17/2015,17,8,2015,91,85.1,80,85,0.004537205
08/18/2015,18,8,2015,89,81.5,77,82,0.013974592
08/19/2015,19,8,2015,86,79.9,76,80,0.015789474
08/20/2015,20,8,2015,86,80.6,78,81,0.017785844
08/21/2015,21,8,2015,85,77.6,72,78,0.022323049
08/22/2015,22,8,2015,83,76.2,70,76,0.026134301
08/23/2015,23,8,2015,81,75.9,71,76,0.023593466
08/24/2015,24,8,2015,85,78.9,74,79,0.020145191
08/25/2015,25,8,2015,87,81,76,81,0.013974592
08/26/2015,26,8,2015,82,75.9,69,76,0.023593466
08/27/2015,27,8,2015,79,73.6,68,74,0.023411978
08/28/2015,28,8,2015,80,73.8,66,74,0.023411978
08/29/2015,29,8,2015,85,76.8,70,77,0.026134301
08/30/2015,30,8,2015,90,80.1,73,80,0.017785844
08/31/2015,31,8,2015,91,83.8,77,84,0.011615245
09/01/2015,1,9,2015,87,80.7,77,81,0.017785844
09/02/2015,2,9,2015,87,80.5,75,81,0.017785844
09/03/2015,3,9,2015,92,83.9,77,84,0.011615245
09/04/2015,4,9,2015,83,78.5,72,79,0.020145191
09/05/2015,5,9,2015,80,72,67,72,0.020326679
09/06/2015,6,9,2015,84,74.6,67,75,0.023956443
09/07/2015,7,9,2015,90,79.2,71,79,0.015789474
09/08/2015,8,9,2015,94,83.8,76,84,0.011615245
09/09/2015,9,9,2015,88,80.4,75,80,0.017785844
09/10/2015,10,9,2015,81,73.7,71,74,0.023411978
09/11/2015,11,9,2015,81,72.1,66,72,0.020326679
09/12/2015,12,9,2015,78,73.5,70,74,0.023411978
09/13/2015,13,9,2015,78,71.4,64,71,0.016878403
09/14/2015,14,9,2015,75,67.7,59,68,0.014519056
09/15/2015,15,9,2015,83,74,65,74,0.023956443
09/16/2015,16,9,2015,87,77,68,77,0.022323049
09/17/2015,17,9,2015,87,78.1,71,78,0.020145191
09/18/2015,18,9,2015,84,76.2,70,76,0.026134301
09/19/2015,19,9,2015,80,74.2,69,74,0.023956443
09/20/2015,20,9,2015,76,71.8,65,72,0.016878403
09/21/2015,21,9,2015,71,65.5,59,66,0.017604356
09/22/2015,22,9,2015,72,66.3,61,66,0.018330309
09/23/2015,23,9,2015,78,67.5,60,68,0.014519056
09/24/2015,24,9,2015,79,70.7,63,71,0.017241379
09/25/2015,25,9,2015,71,67.8,64,68,0.014519056
09/26/2015,26,9,2015,69,64.8,61,65,0.014700544
09/27/2015,27,9,2015,69,63.2,56,63,0.01615245
09/28/2015,28,9,2015,79,69.4,64,69,0.014700544
09/29/2015,29,9,2015,81,75.2,71,75,0.023593466
09/30/2015,30,9,2015,78,71.6,61,72,0.016878403
10/01/2015,1,10,2015,63,58.1,55,58,0.015426497
10/02/2015,2,10,2015,57,52.4,50,52,0.019419238
10/03/2015,3,10,2015,56,52.6,48,53,0.019419238
10/04/2015,4,10,2015,63,57.5,54,58,0.015426497
10/05/2015,5,10,2015,65,57.5,52,58,0.015426497
10/06/2015,6,10,2015,73,63.6,55,64,0.01615245
10/07/2015,7,10,2015,73,64.7,59,65,0.014700544
10/08/2015,8,10,2015,67,63.4,60,63,0.01615245
10/09/2015,9,10,2015,78,66.9,62,67,0.018330309
10/10/2015,10,10,2015,65,58.4,52,58,0.015426497
10/11/2015,11,10,2015,69,60.7,53,61,0.016878403
10/12/2015,12,10,2015,76,64.6,57,65,0.014700544
10/13/2015,13,10,2015,72,67,62,67,0.014519056
10/14/2015,14,10,2015,68,63,59,63,0.01615245
10/15/2015,15,10,2015,64,58.2,53,58,0.015426497
10/16/2015,16,10,2015,63,58.6,55,59,0.015426497
10/17/2015,17,10,2015,55,50.5,44,51,0.017967332
10/18/2015,18,10,2015,50,43.5,39,44,0.015426497
10/19/2015,19,10,2015,52,45.2,38,45,0.017604356
10/20/2015,20,10,2015,71,59.1,49,59,0.018511797
10/21/2015,21,10,2015,75,65.2,57,65,0.017604356
10/22/2015,22,10,2015,74,66.4,57,66,0.018330309
10/23/2015,23,10,2015,66,55.6,47,56,0.018874773
10/24/2015,24,10,2015,56,49.7,41,50,0.016878403
10/25/2015,25,10,2015,68,59,52,59,0.018511797
10/26/2015,26,10,2015,59,52.7,48,53,0.019419238
10/27/2015,27,10,2015,59,51.9,46,52,0.019056261
10/28/2015,28,10,2015,70,61.4,51,61,0.016333938
10/29/2015,29,10,2015,72,66.7,60,67,0.018330309
10/30/2015,30,10,2015,60,54.5,49,55,0.014700544
10/31/2015,31,10,2015,54,49.4,44,49,0.016878403
11/01/2015,1,11,2015,65,59,54,59,0.018511797
11/02/2015,2,11,2015,63,59.9,57,60,0.018511797
11/03/2015,3,11,2015,73,62.3,52,62,0.016878403
11/04/2015,4,11,2015,69,60,55,60,0.016878403
11/05/2015,5,11,2015,71,63.4,57,63,0.01615245
11/06/2015,6,11,2015,73,69,66,69,0.014700544
11/07/2015,7,11,2015,71,62,54,62,0.016878403
11/08/2015,8,11,2015,58,52.8,48,53,0.019419238
11/09/2015,9,11,2015,60,53.6,47,54,0.015789474
11/10/2015,10,11,2015,59,55.9,52,56,0.018874773
11/11/2015,11,11,2015,57,52.9,50,53,0.019419238
11/12/2015,12,11,2015,60,55.8,51,56,0.018874773
11/13/2015,13,11,2015,58,54.7,48,55,0.014700544
11/14/2015,14,11,2015,49,46.3,43,46,0.020145191
11/15/2015,15,11,2015,59,50.8,42,51,0.017967332
11/16/2015,16,11,2015,68,58.9,51,59,0.015426497
11/17/2015,17,11,2015,52,46.1,41,46,0.020145191
11/18/2015,18,11,2015,59,53.4,45,53,0.015789474
11/19/2015,19,11,2015,63,61.5,57,62,0.016333938
11/20/2015,20,11,2015,64,56.1,47,56,0.014882033
11/21/2015,21,11,2015,54,47.7,43,48,0.018693285
11/22/2015,22,11,2015,56,51.7,44,52,0.019056261
11/23/2015,23,11,2015,43,39.4,36,39,0.020326679
11/24/2015,24,11,2015,46,40.9,34,41,0.019600726
11/25/2015,25,11,2015,48,44.2,40,44,0.020689655
11/26/2015,26,11,2015,59,50.1,41,50,0.017967332
11/27/2015,27,11,2015,64,57.2,49,57,0.015426497
11/28/2015,28,11,2015,61,53.4,44,53,0.015789474
11/29/2015,29,11,2015,47,41.7,38,42,0.01814882
11/30/2015,30,11,2015,46,40.4,34,40,0.019600726
12/01/2015,1,12,2015,54,47.8,45,48,0.018693285
12/02/2015,2,12,2015,57,50.8,46,51,0.017967332
12/03/2015,3,12,2015,55,49,45,49,0.016878403
12/04/2015,4,12,2015,51,47.2,44,47,0.018693285
12/05/2015,5,12,2015,52,47.1,43,47,0.018693285
12/06/2015,6,12,2015,53,47.4,41,47,0.018693285
12/07/2015,7,12,2015,54,48.6,44,49,0.014700544
12/08/2015,8,12,2015,48,44.5,42,45,0.020689655
12/09/2015,9,12,2015,55,48,40,48,0.014700544
12/10/2015,10,12,2015,60,55,52,55,0.018874773
12/11/2015,11,12,2015,61,54.8,50,55,0.014700544
12/12/2015,12,12,2015,65,59.3,55,59,0.018511797
12/13/2015,13,12,2015,62,55.8,53,56,0.018874773
12/14/2015,14,12,2015,64,55.8,51,56,0.018874773
12/15/2015,15,12,2015,64,59.7,52,60,0.018511797
12/16/2015,16,12,2015,52,48.7,46,49,0.014700544
12/17/2015,17,12,2015,59,55,50,55,0.018874773
12/18/2015,18,12,2015,57,48.1,39,48,0.014700544
12/19/2015,19,12,2015,40,38.7,36,39,0.017967332
12/20/2015,20,12,2015,44,40.1,36,40,0.019600726
12/21/2015,21,12,2015,57,49.3,40,49,0.016878403
12/22/2015,22,12,2015,63,57.8,55,58,0.015426497
12/23/2015,23,12,2015,63,53.6,50,54,0.015789474
12/24/2015,24,12,2015,72,65.9,59,66,0.017604356
12/25/2015,25,12,2015,63,59.1,54,59,0.018511797
12/26/2015,26,12,2015,58,51.5,46,52,0.019056261
12/27/2015,27,12,2015,63,53.3,46,53,0.015789474
12/28/2015,28,12,2015,46,40.1,35,40,0.019600726
12/29/2015,29,12,2015,47,41.3,34,41,0.01814882
12/30/2015,30,12,2015,48,43.9,39,44,0.015426497
12/31/2015,31,12,2015,50,46.7,43,47,0.020145191
01/01/2016,1,1,2016,43,40.1,36,40,0.019600726
01/02/2016,2,1,2016,41,37.2,35,37,0.01415608
01/03/2016,3,1,2016,46,40.6,36,41,0.019600726
01/04/2016,4,1,2016,38,28.3,16,28,0.006896552
01/05/2016,5,1,2016,30,22.1,14,22,0.003629764
01/06/2016,6,1,2016,42,34.3,27,34,0.014337568
01/07/2016,7,1,2016,47,40.7,33,41,0.019600726
01/08/2016,8,1,2016,46,40.8,35,41,0.019600726
01/09/2016,9,1,2016,47,44.4,41,44,0.020689655
01/10/2016,10,1,2016,59,52.1,42,52,0.019419238
01/11/2016,11,1,2016,40,33.2,28,33,0.012341198
01/12/2016,12,1,2016,44,34.5,27,35,0.014337568
01/13/2016,13,1,2016,31,26.5,24,27,0.00707804
01/14/2016,14,1,2016,39,31.8,24,32,0.009255898
01/15/2016,15,1,2016,50,42.9,35,43,0.018330309
01/16/2016,16,1,2016,51,45.5,42,46,0.017604356
01/17/2016,17,1,2016,43,34.6,30,35,0.014337568
01/18/2016,18,1,2016,33,26.2,20,26,0.00707804
01/19/2016,19,1,2016,30,24.7,19,25,0.003811252
